VName,Filter,HJD,mag_s,mag_i,e_mag_i,Fref,e_Fref,DFlux,e_DFlux,p
"V16",I,2456168.73556,14.852,15.022,0.008,9455420.0,15345.0,576.63,118435.0,1.6691
"V16",I,2456168.73828,14.859,15.029,0.008,9455420.0,15345.0,477.575,117210.0,1.6871
"V16",I,2456168.74752,14.87,15.04,0.007,9455420.0,15345.0,340.895,110205.0,1.903
"V16",I,2456168.74827,14.862,15.032,0.006,9455420.0,15345.0,500.9,106710.0,1.9483
"V16",I,2456168.75101,14.874,15.045,0.011,9455420.0,15345.0,216.075,145390.0,1.5117
"V16",I,2456168.75178,14.859,15.029,0.011,9455420.0,15345.0,408.45,148935.0,1.4548
"V16",I,2456168.75452,14.88,15.05,0.008,9455420.0,15345.0,165.005,124355.0,1.7314
"V16",I,2456168.75528,14.875,15.045,0.009,9455420.0,15345.0,228.24,129820.0,1.6228
"V16",I,2456168.75802,14.889,15.059,0.007,9455420.0,15345.0,34.04,116430.0,1.8103
"V16",I,2456168.75877,14.881,15.051,0.007,9455420.0,15345.0,149.725,118410.0,1.8136
"V16",I,2456168.76154,14.878,15.048,0.008,9455420.0,15345.0,199.245,124055.0,1.7805
"V16",I,2456168.76229,14.889,15.059,0.018,9455420.0,15345.0,19.27,168480.0,1.0938
"V16",I,2456168.76503,14.898,15.068,0.009,9455420.0,15345.0,-102.81,124475.0,1.6492
"V16",I,2456168.76579,14.884,15.054,0.009,9455420.0,15345.0,91.515,122700.0,1.6572
"V16",I,2456168.76853,14.913,15.083,0.011,9455420.0,15345.0,-277.075,135065.0,1.4667
"V16",I,2456168.76929,14.893,15.063,0.011,9455420.0,15345.0,-29.56,134885.0,1.4444
"V16",I,2456168.77203,14.896,15.066,0.014,9455420.0,15345.0,-60.675,151170.0,1.2763
"V16",I,2456168.77279,14.907,15.077,0.01,9455420.0,15345.0,-221.935,128545.0,1.5482
"V16",I,2456168.77555,14.9,15.07,0.011,9455420.0,15345.0,-117.17,136385.0,1.4146
"V16",I,2456168.77631,14.898,15.069,0.011,9455420.0,15345.0,-94.365,138240.0,1.4104
"V16",I,2456168.77906,14.903,15.073,0.011,9455420.0,15345.0,-163.785,136985.0,1.502
"V16",I,2456168.77981,14.926,15.096,0.01,9455420.0,15345.0,-473.545,130625.0,1.5851
"V16",I,2456168.78256,14.905,15.076,0.008,9455420.0,15345.0,-226.875,122725.0,1.7742
"V16",I,2456168.78332,14.9,15.07,0.007,9455420.0,15345.0,-152.835,118750.0,1.8711
"V16",I,2456168.78606,14.912,15.082,0.007,9455420.0,15345.0,-347.925,116195.0,1.9156
"V16",I,2456168.78681,14.898,15.068,0.008,9455420.0,15345.0,-118.66,121155.0,1.8392
"V16",I,2456168.78958,14.906,15.076,0.007,9455420.0,15345.0,-258.86,114075.0,1.9912
"V16",I,2456168.79033,14.907,15.077,0.007,9455420.0,15345.0,-278.04,112150.0,1.982
"V16",I,2456168.79308,14.903,15.073,0.007,9455420.0,15345.0,-216.07,114070.0,2.0042
"V16",I,2456168.79383,14.906,15.077,0.006,9455420.0,15345.0,-273.02,107880.0,2.0038
"V16",I,2456168.79658,14.908,15.078,0.008,9455420.0,15345.0,-272.505,123390.0,1.8717
"V16",I,2456168.79734,14.912,15.082,0.008,9455420.0,15345.0,-340.695,126670.0,1.8447
"V16",I,2456168.80008,14.914,15.085,0.008,9455420.0,15345.0,-371.21,123305.0,1.8124
"V16",I,2456168.80083,14.898,15.068,0.008,9455420.0,15345.0,-111.025,123505.0,1.8311
"V16",I,2456168.8036,14.902,15.072,0.007,9455420.0,15345.0,-198.155,114355.0,1.9816
"V16",I,2456168.80435,14.905,15.075,0.007,9455420.0,15345.0,-241.535,113065.0,1.9998
"V16",I,2456168.8071,14.899,15.07,0.006,9455420.0,15345.0,-153.4,110925.0,2.0198
"V16",I,2456168.80786,14.905,15.076,0.006,9455420.0,15345.0,-256.99,110755.0,2.0192
"V16",I,2456168.8106,14.906,15.076,0.006,9455420.0,15345.0,-259.19,110340.0,2.0179
"V16",I,2456168.81136,14.902,15.072,0.007,9455420.0,15345.0,-192.25,111295.0,2.0174
"V16",I,2456168.8141,14.894,15.064,0.007,9455420.0,15345.0,-54.025,113490.0,2.0113
"V16",I,2456168.81485,14.916,15.086,0.007,9455420.0,15345.0,-438.875,113515.0,2.013
"V16",I,2456168.81761,14.889,15.059,0.007,9455420.0,15345.0,23.525,113620.0,2.0075
"V16",I,2456168.81837,14.906,15.076,0.007,9455420.0,15345.0,-258.705,113920.0,2.0044
"V16",I,2456168.82111,14.902,15.072,0.007,9455420.0,15345.0,-195.845,113530.0,1.9893
"V16",I,2456168.82187,14.892,15.062,0.006,9455420.0,15345.0,-18.015,110545.0,1.987
"V16",I,2456168.82461,14.884,15.054,0.007,9455420.0,15345.0,111.255,112925.0,1.9071
"V16",I,2456168.82537,14.886,15.056,0.007,9455420.0,15345.0,76.205,113055.0,1.8379
"V16",I,2456168.82811,14.894,15.064,0.01,9455420.0,15345.0,-46.72,129000.0,1.4981
"V16",I,2456168.82887,14.894,15.064,0.012,9455420.0,15345.0,-38.57,137400.0,1.283
"V16",I,2456168.83163,14.882,15.052,0.016,9455420.0,15345.0,85.155,149260.0,1.0949
"V16",I,2456168.83239,14.886,15.057,0.013,9455420.0,15345.0,46.5,140215.0,1.252
"V16",I,2456168.83513,14.907,15.077,0.015,9455420.0,15345.0,-155.99,147535.0,1.1189
"V16",I,2456168.83589,14.869,15.039,0.012,9455420.0,15345.0,251.015,137795.0,1.289
"V16",I,2456168.83863,14.897,15.067,0.014,9455420.0,15345.0,-66.78,140500.0,1.1878
"V16",I,2456168.83939,14.871,15.041,0.009,9455420.0,15345.0,292.91,129000.0,1.6983
"V16",I,2456168.84213,14.876,15.046,0.014,9455420.0,15345.0,164.475,146780.0,1.232
"V16",I,2456168.84289,14.895,15.065,0.011,9455420.0,15345.0,-54.24,138070.0,1.4168
"V16",I,2456168.84565,14.856,15.026,0.007,9455420.0,15345.0,587.695,112180.0,1.9049
"V16",I,2456168.84641,14.874,15.044,0.008,9455420.0,15345.0,251.865,122915.0,1.7605
"V16",I,2456168.85714,14.842,15.012,0.008,9455420.0,15345.0,771.275,123455.0,1.7568
"V16",I,2456168.8579,14.839,15.009,0.009,9455420.0,15345.0,753.305,131515.0,1.6415
"V16",I,2456168.86065,14.842,15.012,0.006,9455420.0,15345.0,829.53,108615.0,1.924
"V16",I,2456168.86141,14.829,14.999,0.006,9455420.0,15345.0,1053.035,105865.0,1.9079
"V16",I,2456190.75763,14.733,14.903,0.004,9455420.0,15345.0,2861.4,80940.0,1.9353
"V16",I,2456190.76112,14.731,14.901,0.004,9455420.0,15345.0,2871.85,81070.0,1.9168
"V16",I,2456190.76186,14.729,14.899,0.004,9455420.0,15345.0,2914.915,81070.0,1.9221
"V16",I,2456190.7646,14.738,14.908,0.004,9455420.0,15345.0,2727.76,79025.0,1.9124
"V16",I,2456190.76535,14.741,14.911,0.004,9455420.0,15345.0,2702.0,77750.0,1.9312
"V16",I,2456190.76809,14.745,14.915,0.004,9455420.0,15345.0,2613.795,77965.0,1.9172
"V16",I,2456190.76883,14.735,14.905,0.004,9455420.0,15345.0,2813.965,78455.0,1.9319
"V16",I,2456190.77156,14.745,14.915,0.004,9455420.0,15345.0,2604.415,78345.0,1.9118
"V16",I,2456190.77231,14.745,14.915,0.004,9455420.0,15345.0,2601.215,78025.0,1.9141
"V16",I,2456190.7781,14.761,14.931,0.004,9455420.0,15345.0,2299.605,79670.0,1.9126
"V16",I,2456190.77885,14.765,14.935,0.004,9455420.0,15345.0,2224.845,81445.0,1.9093
"V16",I,2456190.78158,14.757,14.927,0.004,9455420.0,15345.0,2369.81,79025.0,1.9064
"V16",I,2456190.78232,14.768,14.938,0.004,9455420.0,15345.0,2164.985,79595.0,1.9059
"V16",I,2456190.78505,14.78,14.95,0.004,9455420.0,15345.0,1933.87,77165.0,1.8965
"V16",I,2456190.7858,14.771,14.941,0.004,9455420.0,15345.0,2096.46,78800.0,1.8971
"V16",I,2456190.78852,14.773,14.943,0.005,9455420.0,15345.0,2063.435,83615.0,1.902
"V16",I,2456190.78928,14.777,14.947,0.004,9455420.0,15345.0,1980.285,81120.0,1.8967
"V16",I,2456190.79199,14.782,14.952,0.004,9455420.0,15345.0,1890.225,79125.0,1.8928
"V16",I,2456190.79274,14.782,14.952,0.004,9455420.0,15345.0,1884.61,78600.0,1.8895
"V16",I,2456190.79547,14.79,14.959,0.004,9455420.0,15345.0,1749.47,80595.0,1.8919
"V16",I,2456190.79621,14.787,14.957,0.005,9455420.0,15345.0,1795.965,82120.0,1.8917
"V16",I,2456190.79894,14.796,14.965,0.005,9455420.0,15345.0,1638.705,86505.0,1.8887
"V16",I,2456190.79969,14.808,14.978,0.005,9455420.0,15345.0,1421.695,84090.0,1.8875
"V16",I,2456190.80241,14.808,14.978,0.004,9455420.0,15345.0,1418.14,78435.0,1.8827
"V16",I,2456190.80316,14.797,14.967,0.004,9455420.0,15345.0,1595.025,77955.0,1.8771
"V16",I,2456190.80588,14.827,14.997,0.005,9455420.0,15345.0,1073.43,80270.0,1.8781
"V16",I,2456190.80663,14.811,14.981,0.005,9455420.0,15345.0,1348.22,79550.0,1.8791
"V16",I,2456190.80934,14.804,14.974,0.005,9455420.0,15345.0,1471.95,84065.0,1.8787
"V16",I,2456190.81009,14.816,14.986,0.005,9455420.0,15345.0,1260.57,83750.0,1.8778
"V16",I,2456190.81283,14.818,14.988,0.005,9455420.0,15345.0,1224.545,84755.0,1.8722
"V16",I,2456190.81358,14.817,14.987,0.005,9455420.0,15345.0,1238.37,85805.0,1.8713
"V16",I,2456190.8163,14.827,14.997,0.005,9455420.0,15345.0,1059.245,83865.0,1.8654
"V16",I,2456190.81705,14.83,15.0,0.005,9455420.0,15345.0,1021.055,83825.0,1.8629
"V16",I,2456190.81977,14.848,15.018,0.005,9455420.0,15345.0,711.56,88325.0,1.8539
"V16",I,2456190.82053,14.837,15.007,0.005,9455420.0,15345.0,883.505,84875.0,1.8558
"V16",I,2456190.82325,14.844,15.014,0.005,9455420.0,15345.0,766.255,83190.0,1.8474
"V16",I,2456190.824,14.826,14.996,0.005,9455420.0,15345.0,1064.09,84555.0,1.8419
"V16",I,2456190.82672,14.851,15.021,0.005,9455420.0,15345.0,645.415,89335.0,1.8366
"V16",I,2456190.82747,14.851,15.021,0.005,9455420.0,15345.0,652.235,86780.0,1.8282
"V17",V,2455779.84508,14.136,13.245,0.003,5.0577215E7,9930.0,-87.925,44345.0,0.3633
"V17",V,2455779.84637,14.139,13.248,0.002,5.0577215E7,9930.0,-117.15,36145.0,0.3185
"V17",V,2455779.84778,14.138,13.248,0.003,5.0577215E7,9930.0,-105.295,35515.0,0.3066
"V17",V,2455779.84919,14.139,13.248,0.003,5.0577215E7,9930.0,-103.89,33910.0,0.276
"V17",V,2455779.8506,14.14,13.25,0.002,5.0577215E7,9930.0,-151.76,37520.0,0.3424
"V17",V,2455779.85201,14.141,13.25,0.003,5.0577215E7,9930.0,-151.04,35950.0,0.3147
"V17",V,2455783.92606,14.142,13.251,0.002,5.0577215E7,9930.0,-216.265,46185.0,0.4143
"V17",V,2455786.88047,14.153,13.262,0.002,5.0577215E7,9930.0,-615.815,63440.0,0.6008
"V17",V,2455786.88187,14.165,13.274,0.003,5.0577215E7,9930.0,-944.505,69135.0,0.6002
"V17",V,2455786.8834,14.152,13.261,0.002,5.0577215E7,9930.0,-578.13,61135.0,0.5984
"V17",V,2455786.88492,14.149,13.258,0.002,5.0577215E7,9930.0,-505.25,61075.0,0.5966
"V17",V,2455786.88646,14.144,13.254,0.002,5.0577215E7,9930.0,-371.695,60375.0,0.5958
"V17",V,2455786.88798,14.148,13.257,0.002,5.0577215E7,9930.0,-471.025,60675.0,0.5927
"V17",V,2455803.74837,14.118,13.227,0.002,5.0577215E7,9930.0,194.925,36205.0,0.3172
"V17",V,2455803.74954,14.114,13.223,0.002,5.0577215E7,9930.0,249.77,36455.0,0.3172
"V17",V,2455803.75083,14.111,13.22,0.002,5.0577215E7,9930.0,301.845,36435.0,0.3176
"V17",V,2455803.75211,14.116,13.225,0.002,5.0577215E7,9930.0,224.45,36280.0,0.3175
"V17",V,2455803.75341,14.118,13.227,0.002,5.0577215E7,9930.0,192.265,36210.0,0.3167
"V17",V,2455803.75471,14.12,13.229,0.002,5.0577215E7,9930.0,159.15,36315.0,0.3169
"V17",V,2456147.82415,14.115,13.224,0.004,5.0577215E7,9930.0,755.625,179015.0,0.9978
"V17",V,2456147.82598,14.12,13.23,0.004,5.0577215E7,9930.0,480.44,189615.0,1.0015
"V17",V,2456147.8265,14.106,13.216,0.004,5.0577215E7,9930.0,1154.18,175995.0,0.9971
"V17",V,2456147.82834,14.12,13.229,0.004,5.0577215E7,9930.0,517.65,172375.0,0.9999
"V17",V,2456147.82887,14.109,13.218,0.004,5.0577215E7,9930.0,1015.71,167995.0,0.9977
"V17",V,2456147.83069,14.126,13.236,0.004,5.0577215E7,9930.0,212.895,168480.0,0.9985
"V17",V,2456147.83122,14.137,13.247,0.004,5.0577215E7,9930.0,-300.92,169155.0,0.996
"V17",V,2456147.83351,14.147,13.257,0.006,5.0577215E7,9930.0,-385.225,137340.0,0.4972
"V17",V,2456147.83392,14.12,13.229,0.005,5.0577215E7,9930.0,251.665,123510.0,0.497
"V17",V,2456147.8354,14.137,13.246,0.005,5.0577215E7,9930.0,-138.365,122510.0,0.4945
"V17",V,2456147.8358,14.137,13.246,0.005,5.0577215E7,9930.0,-136.97,122890.0,0.4971
"V17",V,2456147.83727,14.14,13.249,0.005,5.0577215E7,9930.0,-205.48,121145.0,0.4963
"V17",V,2456147.83768,14.129,13.238,0.005,5.0577215E7,9930.0,49.855,126190.0,0.4963
"V17",V,2456147.83917,14.14,13.249,0.005,5.0577215E7,9930.0,-212.7,116425.0,0.4955
"V17",V,2456147.83958,14.144,13.253,0.005,5.0577215E7,9930.0,-297.78,120535.0,0.4945
"V17",V,2456147.84106,14.141,13.25,0.005,5.0577215E7,9930.0,-228.785,117035.0,0.4947
"V17",V,2456147.84147,14.144,13.253,0.005,5.0577215E7,9930.0,-295.375,119895.0,0.4936
"V17",V,2456147.84724,14.146,13.256,0.005,5.0577215E7,9930.0,-358.37,118235.0,0.4913
"V17",V,2456147.84764,14.151,13.261,0.005,5.0577215E7,9930.0,-467.065,119880.0,0.4915
"V17",V,2456147.84912,14.152,13.262,0.005,5.0577215E7,9930.0,-496.875,113550.0,0.4918
"V17",V,2456147.84953,14.152,13.261,0.005,5.0577215E7,9930.0,-485.13,111465.0,0.4927
"V17",V,2456147.851,14.157,13.266,0.005,5.0577215E7,9930.0,-587.105,119480.0,0.491
"V17",V,2456147.85142,14.154,13.263,0.005,5.0577215E7,9930.0,-524.565,117270.0,0.4907
"V17",V,2456147.85289,14.143,13.253,0.005,5.0577215E7,9930.0,-291.0,121640.0,0.4903
"V17",V,2456147.8533,14.169,13.278,0.005,5.0577215E7,9930.0,-853.27,111790.0,0.4893
"V17",V,2456147.85477,14.153,13.263,0.005,5.0577215E7,9930.0,-514.49,112740.0,0.4892
"V17",V,2456147.85517,14.132,13.242,0.005,5.0577215E7,9930.0,-37.51,111460.0,0.4908
"V17",V,2456147.85664,14.153,13.262,0.005,5.0577215E7,9930.0,-497.13,111000.0,0.4896
"V17",V,2456147.85706,14.149,13.259,0.005,5.0577215E7,9930.0,-426.235,108310.0,0.4894
"V17",V,2456147.85854,14.138,13.248,0.005,5.0577215E7,9930.0,-172.42,110510.0,0.4878
"V17",V,2456147.85895,14.145,13.254,0.005,5.0577215E7,9930.0,-325.225,111425.0,0.4895
"V17",V,2456147.86043,14.142,13.252,0.006,5.0577215E7,9930.0,-262.44,124910.0,0.4889
"V17",V,2456147.86084,14.158,13.268,0.005,5.0577215E7,9930.0,-615.965,111845.0,0.4864
"V17",V,2456147.86231,14.149,13.258,0.005,5.0577215E7,9930.0,-409.745,108230.0,0.4867
"V17",V,2456147.86272,14.137,13.247,0.005,5.0577215E7,9930.0,-147.645,112410.0,0.4866
"V17",V,2456147.86419,14.157,13.266,0.005,5.0577215E7,9930.0,-589.26,108750.0,0.4855
"V17",V,2456147.8646,14.143,13.252,0.005,5.0577215E7,9930.0,-278.25,112250.0,0.4851
"V17",V,2456150.85037,14.146,13.256,0.003,5.0577215E7,9930.0,-722.865,125225.0,0.9901
"V17",V,2456150.85219,14.135,13.245,0.003,5.0577215E7,9930.0,-209.9,135675.0,0.9925
"V17",V,2456150.85272,14.147,13.256,0.003,5.0577215E7,9930.0,-733.875,122475.0,0.9875
"V17",V,2456150.85455,14.146,13.255,0.003,5.0577215E7,9930.0,-689.135,125615.0,0.987
"V17",V,2456150.85508,14.151,13.26,0.003,5.0577215E7,9930.0,-915.155,129470.0,0.987
"V17",V,2456150.85691,14.153,13.262,0.003,5.0577215E7,9930.0,-1014.765,129840.0,0.9885
"V17",V,2456150.85744,14.141,13.251,0.003,5.0577215E7,9930.0,-489.285,128380.0,0.9884
"V17",V,2456150.85928,14.138,13.247,0.003,5.0577215E7,9930.0,-319.01,131890.0,0.9861
"V17",V,2456150.8598,14.142,13.252,0.003,5.0577215E7,9930.0,-522.485,125425.0,0.9858
"V17",V,2456150.86163,14.151,13.261,0.003,5.0577215E7,9930.0,-930.47,125255.0,0.9848
"V17",V,2456150.86217,14.142,13.252,0.003,5.0577215E7,9930.0,-538.065,124165.0,0.9837
"V17",V,2456150.86399,14.143,13.252,0.003,5.0577215E7,9930.0,-563.69,134000.0,0.9846
"V17",V,2456150.86452,14.143,13.253,0.003,5.0577215E7,9930.0,-567.535,127595.0,0.9811
"V17",V,2456150.86635,14.138,13.247,0.003,5.0577215E7,9930.0,-322.77,129855.0,0.9798
"V17",V,2456150.86687,14.145,13.254,0.003,5.0577215E7,9930.0,-642.48,124270.0,0.9783
"V17",V,2456150.8687,14.137,13.246,0.003,5.0577215E7,9930.0,-276.14,127050.0,0.9782
"V17",V,2456150.86923,14.145,13.254,0.003,5.0577215E7,9930.0,-632.68,126785.0,0.9775
"V17",V,2456150.87105,14.145,13.254,0.003,5.0577215E7,9930.0,-646.51,127045.0,0.9752
"V17",V,2456150.87157,14.144,13.253,0.003,5.0577215E7,9930.0,-601.805,126925.0,0.9747
"V17",V,2456150.87338,14.136,13.246,0.003,5.0577215E7,9930.0,-254.68,130650.0,0.9762
"V17",V,2456150.87392,14.136,13.246,0.003,5.0577215E7,9930.0,-255.905,131730.0,0.9719
"V17",V,2456150.87575,14.14,13.249,0.003,5.0577215E7,9930.0,-415.625,132145.0,0.9691
"V17",V,2456150.87627,14.132,13.242,0.003,5.0577215E7,9930.0,-66.385,126970.0,0.9715
"V17",V,2456150.8781,14.117,13.226,0.003,5.0577215E7,9930.0,634.235,129085.0,0.9678
"V17",V,2456150.87862,14.113,13.222,0.003,5.0577215E7,9930.0,819.98,131500.0,0.9663
"V17",V,2456150.88045,14.095,13.204,0.003,5.0577215E7,9930.0,1640.28,139515.0,0.9643
"V17",V,2456150.88099,14.105,13.214,0.003,5.0577215E7,9930.0,1189.875,133700.0,0.9643
"V17",V,2456150.88281,14.105,13.214,0.003,5.0577215E7,9930.0,1177.055,132970.0,0.9621
"V17",V,2456150.88333,14.107,13.217,0.003,5.0577215E7,9930.0,1053.94,136455.0,0.9597
"V17",V,2456150.88515,14.106,13.216,0.003,5.0577215E7,9930.0,1109.93,134890.0,0.9579
"V17",V,2456150.88568,14.108,13.217,0.003,5.0577215E7,9930.0,1037.545,139205.0,0.9577
"V17",V,2456150.8875,14.103,13.213,0.003,5.0577215E7,9930.0,1227.745,157220.0,0.9519
"V17",V,2456150.88802,14.108,13.217,0.003,5.0577215E7,9930.0,1018.695,151060.0,0.9526
"V17",V,2456150.88985,14.116,13.226,0.003,5.0577215E7,9930.0,642.45,140990.0,0.9541
"V17",V,2456150.89037,14.127,13.236,0.003,5.0577215E7,9930.0,169.595,127665.0,0.9522
"V17",V,2456150.89219,14.127,13.237,0.003,5.0577215E7,9930.0,157.625,134625.0,0.9481
"V17",V,2456150.89272,14.12,13.229,0.003,5.0577215E7,9930.0,491.015,135375.0,0.9466
"V17",V,2456150.89454,14.132,13.241,0.003,5.0577215E7,9930.0,-53.135,137890.0,0.9431
"V17",V,2456151.82022,14.145,13.255,0.003,5.0577215E7,9930.0,-678.095,120260.0,0.9984
"V17",V,2456151.82075,14.144,13.254,0.003,5.0577215E7,9930.0,-642.91,121380.0,1.0028
"V17",V,2456151.82311,14.152,13.262,0.003,5.0577215E7,9930.0,-994.33,120630.0,1.002
"V17",V,2456151.82493,14.15,13.259,0.003,5.0577215E7,9930.0,-881.655,121640.0,1.0042
"V17",V,2456151.82546,14.148,13.258,0.003,5.0577215E7,9930.0,-824.84,120535.0,1.0035
"V17",V,2456151.82781,14.152,13.261,0.003,5.0577215E7,9930.0,-968.125,119830.0,1.0019
"V17",V,2456151.82963,14.147,13.257,0.003,5.0577215E7,9930.0,-774.595,118540.0,1.0063
"V17",V,2456151.83015,14.144,13.254,0.003,5.0577215E7,9930.0,-638.965,120285.0,1.0011
"V17",V,2456151.8325,14.143,13.253,0.003,5.0577215E7,9930.0,-583.555,120235.0,0.9961
"V17",V,2456151.83485,14.14,13.249,0.003,5.0577215E7,9930.0,-428.645,118490.0,1.0056
"V17",V,2456151.83668,14.133,13.243,0.003,5.0577215E7,9930.0,-111.775,120245.0,0.9947
"V17",V,2456151.8372,14.126,13.236,0.003,5.0577215E7,9930.0,213.74,119995.0,0.9933
"V17",V,2456151.83954,14.111,13.221,0.003,5.0577215E7,9930.0,915.075,119765.0,1.0017
"V17",V,2456151.8419,14.112,13.222,0.003,5.0577215E7,9930.0,852.53,123565.0,0.9919
"V17",V,2456151.84425,14.112,13.221,0.003,5.0577215E7,9930.0,863.735,119625.0,0.985
"V17",V,2456151.8466,14.12,13.23,0.003,5.0577215E7,9930.0,491.16,119325.0,0.9949
"V17",V,2456151.84842,14.129,13.239,0.003,5.0577215E7,9930.0,66.29,123660.0,0.9872
"V17",V,2456151.84895,14.125,13.235,0.003,5.0577215E7,9930.0,249.235,119115.0,0.9924
"V17",V,2456151.85129,14.126,13.236,0.003,5.0577215E7,9930.0,197.215,119500.0,0.9835
"V17",V,2456151.85364,14.133,13.242,0.003,5.0577215E7,9930.0,-85.28,117770.0,0.9806
"V17",V,2456151.85599,14.136,13.246,0.003,5.0577215E7,9930.0,-259.97,119745.0,0.9782
"V17",V,2456151.85834,14.133,13.242,0.003,5.0577215E7,9930.0,-107.965,121735.0,0.9811
"V17",V,2456151.86017,14.138,13.247,0.003,5.0577215E7,9930.0,-325.81,121945.0,0.9773
"V17",V,2456151.86069,14.141,13.25,0.003,5.0577215E7,9930.0,-469.325,121420.0,0.9768
"V17",V,2456151.86305,14.141,13.251,0.003,5.0577215E7,9930.0,-483.68,120505.0,0.9739
"V17",V,2456151.86488,14.151,13.261,0.003,5.0577215E7,9930.0,-939.34,130180.0,0.9752
"V17",V,2456151.8654,14.137,13.247,0.003,5.0577215E7,9930.0,-300.825,127925.0,0.9738
"V17",V,2456151.87004,14.145,13.254,0.003,5.0577215E7,9930.0,-627.985,127570.0,0.9696
"V17",V,2456151.87239,14.145,13.255,0.003,5.0577215E7,9930.0,-654.445,121015.0,0.9648
"V17",V,2456151.87422,14.14,13.25,0.003,5.0577215E7,9930.0,-419.875,123080.0,0.9629
"V17",V,2456151.87475,14.146,13.256,0.003,5.0577215E7,9930.0,-703.31,119635.0,0.9607
"V17",V,2456151.87657,14.146,13.256,0.003,5.0577215E7,9930.0,-701.75,123045.0,0.9618
"V17",V,2456151.87709,14.142,13.251,0.003,5.0577215E7,9930.0,-490.895,125960.0,0.96
"V17",V,2456151.87943,14.142,13.251,0.003,5.0577215E7,9930.0,-497.71,125770.0,0.9579
"V17",V,2456159.83558,14.137,13.247,0.001,5.0577215E7,9930.0,-1463.52,318555.0,4.8632
"V17",V,2456159.83703,14.148,13.257,0.001,5.0577215E7,9930.0,-3895.75,322305.0,4.8732
"V17",V,2456159.85367,14.152,13.262,0.001,5.0577215E7,9930.0,-4791.365,329870.0,4.8224
"V17",V,2456159.85512,14.141,13.251,0.001,5.0577215E7,9930.0,-2357.685,329920.0,4.8131
"V17",V,2456159.8678,14.142,13.252,0.001,5.0577215E7,9930.0,-2476.495,282950.0,4.675
"V17",V,2456159.86925,14.134,13.243,0.001,5.0577215E7,9930.0,-664.86,274420.0,4.7259
"V17",V,2456160.77394,14.114,13.224,0.001,5.0577215E7,9930.0,2779.67,228415.0,3.5882
"V17",V,2456160.77539,14.112,13.221,0.001,5.0577215E7,9930.0,4090.345,274610.0,4.6287
"V17",V,2456160.78457,14.132,13.241,0.001,5.0577215E7,9930.0,-269.03,269750.0,4.9737
"V17",V,2456160.78602,14.134,13.244,0.001,5.0577215E7,9930.0,-860.125,262640.0,4.9766
"V17",V,2456160.79452,14.141,13.25,0.001,5.0577215E7,9930.0,-2285.025,263885.0,4.8499
"V17",V,2456160.79597,14.144,13.254,0.001,5.0577215E7,9930.0,-3037.04,258450.0,4.8905
"V17",V,2456160.8037,14.148,13.258,0.001,5.0577215E7,9930.0,-3777.05,271805.0,4.6142
"V17",V,2456160.80514,14.145,13.254,0.001,5.0577215E7,9930.0,-2949.98,257200.0,4.5524
"V17",V,2456160.81337,14.151,13.261,0.002,5.0577215E7,9930.0,-1474.96,147085.0,1.5627
"V17",V,2456160.81482,14.154,13.263,0.002,5.0577215E7,9930.0,-1180.455,123890.0,1.1164
"V17",V,2456160.82192,14.152,13.262,0.003,5.0577215E7,9930.0,-781.105,106695.0,0.7916
"V17",V,2456160.82337,14.149,13.259,0.002,5.0577215E7,9930.0,-972.985,125795.0,1.1337
"V17",V,2456160.83235,14.111,13.22,0.001,5.0577215E7,9930.0,2786.83,205890.0,3.0121
"V17",V,2456160.8338,14.113,13.222,0.001,5.0577215E7,9930.0,2546.74,206140.0,3.0378
"V17",V,2456160.84151,14.123,13.232,0.001,5.0577215E7,9930.0,1612.265,248660.0,4.4861
"V17",V,2456160.84296,14.127,13.236,0.001,5.0577215E7,9930.0,834.61,257215.0,4.7277
"V17",V,2456160.85051,14.14,13.249,0.001,5.0577215E7,9930.0,-1927.19,258085.0,4.5794
"V17",V,2456160.85196,14.142,13.251,0.001,5.0577215E7,9930.0,-2324.065,273450.0,4.5687
"V17",V,2456160.86016,14.141,13.251,0.001,5.0577215E7,9930.0,-1524.86,216095.0,3.1646
"V17",V,2456160.86161,14.148,13.258,0.002,5.0577215E7,9930.0,-1933.78,191555.0,2.3402
"V17",V,2456160.87091,14.152,13.261,0.002,5.0577215E7,9930.0,-2800.31,226485.0,2.8831
"V17",V,2456160.87235,14.146,13.255,0.002,5.0577215E7,9930.0,-1346.195,163790.0,1.9441
"V17",V,2456160.878,14.145,13.254,0.002,5.0577215E7,9930.0,-1682.155,202065.0,2.5784
"V17",V,2456160.87944,14.143,13.253,0.002,5.0577215E7,9930.0,-1066.025,162060.0,1.7875
"V17",V,2456161.76452,14.151,13.261,0.002,5.0577215E7,9930.0,-2382.27,185925.0,2.5248
"V17",V,2456161.76563,14.146,13.255,0.002,5.0577215E7,9930.0,-1812.68,195570.0,2.5691
"V17",V,2456161.76934,14.152,13.261,0.002,5.0577215E7,9930.0,-2475.12,202575.0,2.518
"V17",V,2456161.77045,14.144,13.254,0.001,5.0577215E7,9930.0,-2080.515,228740.0,3.2831
