Time,Flux,e_Flux
4165.26494887,0.373798973,0.0186044118
4165.7649009,0.474747953,0.0202049807
4166.26485355,0.4402991789,0.0195445274
4166.76480558,0.4593400729,0.0193972301
4167.2647576,0.461948616,0.0195013523
4167.76470963,0.4482850669,0.019533468
4168.26466103,0.4429594742,0.0195510833
4168.76461431,0.4797287254,0.019565636
4169.26456696,0.4318842507,0.0197402486
4169.76451773,0.4513344202,0.0203586214
4170.26446976,0.4744965669,0.0197433627
4170.76442241,0.4478513549,0.0197845834
4171.26437444,0.4451683276,0.0192805842
4171.76432583,0.438010595,0.0197833776
4172.26427912,0.4846110439,0.0200174565
4172.76423051,0.4486912159,0.0198761306
4173.26418254,0.4399021719,0.0199816756
4173.76413457,0.4430046099,0.0198531133
4174.26408659,0.4198911148,0.0194163125
4174.76403799,0.3751080232,0.0189776811
4175.26399064,0.3880710279,0.0186288022
4175.76394267,0.3973987931,0.0183573071
4176.26389469,0.4456401488,0.0191735289
4176.76384672,0.4230340867,0.0186931219
4177.26379937,0.4620476321,0.0193102833
4177.7637514,0.4478651233,0.0196639477
4178.2637028,0.4389094848,0.0199967942
4178.76365608,0.4679737502,0.0198169977
4179.26360748,0.4030380799,0.0193426154
4179.76355887,0.4699047372,0.0199456118
4180.26351153,0.4214711472,0.0188784104
4180.76346355,0.4341854433,0.019170618
4181.26341621,0.4374457854,0.0193486927
4181.76336761,0.4578227171,0.019472556
4182.26331963,0.4516397799,0.0191912297
4182.76327166,0.4351773842,0.0187756348
4183.26322368,0.4459122794,0.019389875
4183.76317634,0.4278434407,0.0189724201
4184.26312836,0.4806925402,0.020353041
4184.76307976,0.5064882898,0.0197897919
4185.26303241,0.4437960086,0.0202199869
4185.76298444,0.4680724132,0.0203264146
4186.26293584,0.4406829962,0.0192429892
4186.76288849,0.4778266152,0.0197454
4187.26283989,0.4359391003,0.0197278946
4187.76279317,0.4412539234,0.0194824209
4188.26274457,0.435532635,0.0201983641
4188.76269659,0.4345475181,0.0196943612
4189.26264862,0.4236279147,0.0191179402
4189.76260127,0.4195685228,0.0192564603
4190.26255204,0.4672262324,0.0196883036
4190.76250533,0.4087211297,0.0195124239
4191.26245798,0.4245099658,0.0193738466
4191.76240938,0.4391759624,0.0198846381
4192.26236077,0.4004078708,0.0188360078
4192.7623128,0.4270411022,0.0191275143
4193.26226545,0.4158204117,0.0192925019
4193.76221685,0.4270609829,0.0194427361
4194.26216888,0.3913857346,0.0195586862
4194.76212153,0.3873136761,0.0182954608
4195.26207356,0.4114236544,0.0191241755
4195.76202558,0.4310826647,0.0189115658
4196.26197761,0.4296673329,0.0203338071
4196.76192901,0.3986307926,0.0195123079
4197.26188166,0.4476468452,0.0198276077
4197.76183494,0.4483488604,0.019677578
4198.26178571,0.410540666,0.0198467952
4198.76173774,0.4894110592,0.0203185093
4199.26169039,0.4346108835,0.0202368456
4199.76164242,0.4159504585,0.0196954647
4200.26159381,0.440535543,0.0196008385
4202.84434673,0.4583526368,0.0196663801
4203.34429875,0.4399840953,0.0199248225
4203.84425015,0.431944572,0.01928641
4204.34420343,0.4559353717,0.0190113858
4204.84415483,0.4438934732,0.0197309861
4205.34410686,0.4260815543,0.0198296263
4205.84405888,0.4237321157,0.0204355263
4206.34401091,0.4562202008,0.0209651846
4206.84396356,0.4521518198,0.0197656213
4207.34391496,0.4342415089,0.0206780636
4207.84386699,0.4308687813,0.0198761607
4208.34381964,0.378991165,0.0197189998
4208.84377167,0.4235386199,0.0210982862
4209.34372243,0.4220531425,0.0204843395
4209.84367572,0.4267628697,0.0196944012
4210.34362711,0.4453361072,0.0206520144
4210.84357977,0.4122980395,0.0202715
4211.34353179,0.4199147199,0.0198036896
4211.84348382,0.4160242671,0.0191718127
4212.34343585,0.4458523572,0.0207501689
4212.84338724,0.4389977786,0.0195317135
4213.34334053,0.4450314913,0.0197839284
4213.84329192,0.4452903429,0.0202828152
4214.34324395,0.472123115,0.0207241259
4214.8431966,0.4508312258,0.0207931434
4215.343148,0.4256999844,0.0199281343
4215.8430994,0.4207262111,0.0202383267
4216.34305268,0.4235825208,0.0197537115
4216.84300533,0.4508134064,0.0201673667
4217.3429561,0.4541212193,0.020185567
4217.84290876,0.4412484973,0.0197870175
4218.34286078,0.4068199563,0.0196465536
4218.84281281,0.3789302505,0.0195746517
4219.34276421,0.3944213362,0.0189882674
4219.84271749,0.4259823881,0.0201727646
4220.34266889,0.4271052489,0.0202943092
4220.84262154,0.433327438,0.0196382253
4221.34257294,0.4267651188,0.0201969927
4221.84252496,0.3673632296,0.0192805362
4222.34247636,0.3993060913,0.0193827329
4222.84242901,0.400641471,0.0192518778
4223.34238104,0.4265604964,0.0206139572
4223.84233307,0.407128455,0.0193426498
4224.34228572,0.4061180379,0.0203962472
4224.84223775,0.4427424203,0.0195736488
4225.34218977,0.4260879167,0.0190969721
4225.84214117,0.4027917607,0.0197401022
4226.34209445,0.4521256083,0.0202730575
4226.84204585,0.4234188458,0.0209463714
4227.3419985,0.465682826,0.0209082238
4227.8419499,0.3978608703,0.0200421778
4228.34190193,0.4459330386,0.0205109274
4228.84185458,0.383619448,0.0198977337
4229.34180598,0.4118296852,0.0201807512
4229.841758,0.3982622615,0.0197562202
4230.34171003,0.4626084471,0.0209968646
4230.84166268,0.4235598258,0.0204831425
4231.34161471,0.4299482143,0.0200548882
4231.84156673,0.4409555857,0.0214786902
4232.34151813,0.3941127731,0.0198084111
4232.84147079,0.4030568432,0.0194087076
4233.34142281,0.4323249038,0.0204417439
4233.84137484,0.4750537144,0.0207824284
4234.34132686,0.4098269283,0.0200677012
4234.84127826,0.4467512509,0.0209847285
4235.34123154,0.4038460432,0.0200858377
4235.84118294,0.390809983,0.019173634
4236.34113497,0.4092445377,0.0197958275
4236.84108762,0.4116539184,0.0199093915
4237.34103965,0.4154410976,0.0194969379
4237.84099041,0.4217614888,0.0197925076
4238.3409437,0.4199685738,0.0198581761
4238.84089635,0.4068328206,0.020292027
4239.34084775,0.4274614194,0.0205708764
4239.84079915,0.4397263971,0.0207159322
4240.3407518,0.4485024744,0.0195259398
4240.84070383,0.4631304817,0.0200275444
4241.34065522,0.438151815,0.0200163216
4241.84060851,0.4194988755,0.0192182948
4242.3405599,0.4527447635,0.0203066858
4242.84051193,0.4217952021,0.0204469758
4243.34046458,0.4522924345,0.0199655346
4243.84041598,0.4361440076,0.0193771514
4244.34036738,0.4165405627,0.020140593
4244.84032003,0.4486754516,0.0194815123
4245.34027331,0.4330325577,0.0196622572
4245.84022408,0.4007058757,0.0201699323
4246.34017674,0.4124128567,0.0194451551
4246.84012876,0.4290556172,0.0195510168
4247.34008079,0.3895775158,0.0199942386
4247.84003219,0.459996582,0.0195939898
4248.33998484,0.456633138,0.0198821588
4248.83993687,0.4095109892,0.018707451
4249.33988889,0.4146845999,0.0189886545
4249.83984092,0.4172282436,0.0197877949
4250.33979294,0.459145642,0.0196200922
4250.8397456,0.4208112166,0.0197684345
4251.33969699,0.4557015524,0.0200075993
4251.83964902,0.4388763311,0.0194195251
4252.33960105,0.4104811704,0.019450747
4254.92435367,0.4158540154,0.0205944322
4255.4243057,0.4384428642,0.0196790635
4255.92425772,0.4158894483,0.0187224123
4256.42420912,0.3750612396,0.0185325707
4256.9241624,0.3331012832,0.0190671435
4257.4241138,0.4393202593,0.0198012318
4257.92406583,0.3525413756,0.0186151056
4258.42401785,0.430955836,0.0196262594
4258.92396988,0.3607206728,0.0189207893
4259.42392253,0.4116398169,0.019238069
4259.92387393,0.4315645748,0.0190820053
4260.42382596,0.4120500422,0.0188504092
4260.92377861,0.43122506,0.0199129492
4261.42373064,0.429569596,0.0200708489
4261.9236814,0.4413500544,0.019237692
4262.42363469,0.4263642111,0.0188358913
4262.92358608,0.4242695294,0.0194009814
4263.42353874,0.3932748819,0.0194011427
4263.92349076,0.3921648272,0.0201874912
4264.42344279,0.380449372,0.0204774658
4264.92339482,0.4010238276,0.0196219742
4265.42334621,0.4023433935,0.0189570098
4265.9232995,0.3824328345,0.0191243778
4266.42325089,0.4312212723,0.019130807
4266.92320292,0.3779768678,0.019484658
4267.42315557,0.437964814,0.019259704
4267.9231076,0.4752210696,0.019792475
4268.42305837,0.474542832,0.0196691801
4268.92301165,0.4370970367,0.0197923924
4269.4229643,0.4129195928,0.0190281182
4269.9229157,0.423742165,0.0190652669
4270.42286773,0.3973478333,0.0194291926
4270.92281975,0.4601347864,0.0206115151
4271.42277178,0.4594086677,0.0195812027
4271.92272318,0.4622404497,0.0200273167
4272.42267646,0.4288864368,0.0193843952
4272.92262786,0.4211340243,0.019647933
4273.42257988,0.4054753799,0.0204706665
4273.92253254,0.4272620924,0.0200131572
4274.42248393,0.4260441304,0.0192002073
4274.92243533,0.4344982826,0.0194355663
4275.42238798,0.4377229086,0.0195159097
4275.92234127,0.3863313959,0.0196859795
4276.42229204,0.4177944715,0.0194246045
4276.92224469,0.4543630079,0.019980462
4277.42219672,0.3935769119,0.0195938199
4277.92214874,0.4564735316,0.0197440687
4278.42210014,0.4251211752,0.0189582672
4278.92205342,0.3926128868,0.0190776712
4279.42200482,0.4321988486,0.0193796344
4279.92195747,0.4336267089,0.0192333981
4280.42190887,0.4195692599,0.0196997275
4280.9218609,0.4131448876,0.0195181693
4281.42181355,0.4598996213,0.0198233805
4281.92176495,0.4409757268,0.0192038244
4282.42171697,0.4397379845,0.0190294349
4282.921669,0.4666589995,0.0204238026
4283.42162165,0.4216344398,0.0199332936
4283.92157368,0.4858440619,0.0202490829
4284.4215257,0.445359578,0.0203143972
4284.9214771,0.4125994575,0.0189756591
4285.42142976,0.4203051329,0.0198468876
4285.92138178,0.4235226233,0.0185972231
4286.42133381,0.3800225373,0.0193063918
4286.92128583,0.4425449082,0.019310157
4287.42123723,0.4383315805,0.0193889267
4287.92119051,0.461705224,0.0197378542
4288.42114191,0.3903893552,0.0195093536
4288.92109394,0.4086353361,0.0192428335
4289.42104596,0.4022197208,0.0192100153
4289.92099862,0.3909923043,0.0187479811
4290.42094938,0.4004346013,0.0191444355
4290.92090267,0.4490567096,0.0196936131
4291.42085532,0.4163302376,0.0193689024
4291.92080672,0.4267512494,0.0203371928
4292.42075812,0.4137393702,0.0198305458
4292.92071077,0.4247326308,0.0195422141
4293.4206628,0.4331721728,0.0185618559
4293.92061419,0.4134941379,0.0192932292
4294.42056748,0.4239584689,0.0195060562
4294.92051887,0.4158569376,0.0191920551
4295.4204709,0.4189498407,0.0194120325
4295.92042355,0.404217611,0.0195003286
4296.42037495,0.4233377756,0.0197435267
4296.92032635,0.4458738969,0.0199346965
4297.420279,0.4442179895,0.0196739792
4297.92023228,0.4733967058,0.0207780217
4298.42018305,0.4759575481,0.0204368686
4298.92013508,0.4249382426,0.0200602299
4299.42008773,0.494538718,0.0200447367
4299.92003976,0.5127884254,0.0213266419
4300.41999116,0.4666848238,0.0214475004
4300.91994381,0.4685434043,0.0206068037
4301.41989584,0.4438451281,0.0191981371
4301.91984786,0.4768371329,0.0214123428
4302.41979989,0.4439305153,0.0207725467
4302.91975191,0.4809391824,0.020355362
4303.41970457,0.4492504196,0.0200186507
4303.91965596,0.4505739025,0.0209226343
4304.41960799,0.4362654654,0.0201428127
4307.0023609,0.4318209035,0.0199800812
4307.5023123,0.4175141953,0.0202989773
4308.00226558,0.4567731403,0.019589096
4308.50221698,0.3964943576,0.0201716062
4309.00216838,0.4097218281,0.0192860077
4309.50212103,0.4237246719,0.0194895698
4310.00207306,0.444049071,0.0198697002
4310.50202446,0.434541411,0.0200674845
4311.00197648,0.4228888242,0.0196145731
4311.50192914,0.4649030309,0.0200317642
4312.00188116,0.4554914575,0.0200495223
4312.50183319,0.4199460724,0.018813382
4313.00178458,0.4427649765,0.0203336771
4313.50173787,0.4474526476,0.0207017262
4314.00168926,0.4102811123,0.0198279381
4314.50164255,0.4070379902,0.0204584852
4315.00159332,0.3856323089,0.0192544593
4315.50154534,0.4613723904,0.0200732539
4316.001498,0.3973471353,0.0189921461
4316.50145002,0.4322595935,0.0196102211
4317.00140142,0.395757413,0.0195433906
4317.50135407,0.3967845704,0.0192184095
4318.0013061,0.4092341133,0.0194458601
4318.50125812,0.4204229185,0.0201683358
4319.00121015,0.4115342518,0.0183408521
4319.50116155,0.4385618804,0.0198354155
4320.00111483,0.4006872219,0.0200877588
4320.50106623,0.4227395272,0.0191744566
4321.00101825,0.4188482874,0.0195566997
4321.50097028,0.3796245236,0.0195979298
4322.0009223,0.4043529081,0.0195603975
4322.50087496,0.4442773018,0.0198053223
4323.00082636,0.3955016473,0.0186441417
4323.50077838,0.4295141336,0.0193102419
4324.00073104,0.4129986678,0.0195719679
4324.50068306,0.4001976065,0.019283001
4325.00063383,0.4048301829,0.0188309124
4325.50058711,0.4260920336,0.0201945782
4326.00053851,0.4054023745,0.0206767566
4326.50049179,0.3847374173,0.0191802251
4327.00044319,0.3991633668,0.0190162401
4327.50039522,0.411427991,0.0182321788
4328.00034724,0.4017109429,0.0188331545
4328.50029927,0.4076036355,0.0196730605
4329.00025192,0.3771060347,0.0195954987
4329.50020332,0.4212402019,0.0198803203
4330.00015534,0.4055672785,0.0197457162
4330.500108,0.3971656882,0.0195895951
4331.0000594,0.405354661,0.0185576884
4331.50001079,0.3546564835,0.0192025592
4331.99996408,0.4022720121,0.0191843709
4332.49991547,0.3827598206,0.019169861
4332.9998675,0.4021201036,0.0193076537
4333.49982015,0.4033918963,0.019575069
4333.99977218,0.4229278284,0.0188385707
4334.4997242,0.3901912064,0.0194329668
4334.9996756,0.4521287854,0.0202138702
4335.49962888,0.3633620105,0.0197913812
4335.99958028,0.3990550425,0.0190584088
4336.49953231,0.3777744007,0.019258426
4336.99948433,0.391779905,0.0193324075
4337.49943636,0.4106145967,0.0196874716
4337.99938776,0.4051015885,0.0188678875
4338.49934104,0.409508831,0.0194480401
4338.99929244,0.4052841692,0.0185744146
4339.49924446,0.3953342382,0.0194029164
4339.99919712,0.4051923347,0.0188383029
4340.49914914,0.3946410444,0.0188920606
4340.99910117,0.3786494379,0.0187198555
4341.49905256,0.3931180836,0.0189647529
4341.99900585,0.3905642759,0.0189031342
4342.49895724,0.3617191633,0.018293889
4342.99890927,0.4313962997,0.0189739042
4343.4988613,0.3485068475,0.0195925786
4343.99881332,0.3761916052,0.0189142197
4344.49876472,0.3541073906,0.0184893306
4344.99871737,0.4162176201,0.0194002552
4345.4986694,0.3596484819,0.0182137939
4345.99862142,0.3825178307,0.0187674825
4346.49857408,0.3675549513,0.019087875
4346.99852485,0.378024015,0.0182692321
4347.49847813,0.4001680799,0.0191905838
4347.99842953,0.3624684914,0.019053685
4348.49838218,0.3890864381,0.0190917007
4348.99833358,0.3631252672,0.0185018152
4349.49828623,0.3819313048,0.0184939932
4349.99823826,0.3892840258,0.0184805809
4350.49819028,0.4126806461,0.0192436163
4350.99814294,0.3558422311,0.0187051559
4351.49809434,0.3889289184,0.0191668937
4351.99804636,0.373801928,0.0186556881
4352.49799902,0.3830275321,0.0183973072
4352.99795041,0.3979136434,0.019109883
4353.49790181,0.3675901434,0.0185980146
4353.99785509,0.403210168,0.0185089265
4354.49780775,0.3881981927,0.0184365052
4354.99775852,0.3953050704,0.0191109244
4355.49771054,0.3835183738,0.0183343956
4355.9976632,0.4114887081,0.0180475457
4356.49761522,0.3631383447,0.0196457028
4359.05637033,0.4116900783,0.0201776251
4359.55632172,0.3600628695,0.0197898269
4360.05627375,0.392223046,0.0195218018
4360.55622578,0.3740778313,0.0191473638
4361.0561778,0.4033221001,0.0192374235
4361.5561292,0.3999459972,0.0196015572
4362.05608185,0.3736000565,0.0190443379
4362.55603388,0.3745483212,0.0198492289
4363.0559859,0.3818565011,0.0190326991
4363.55593793,0.4011207069,0.0193495083
4364.05589058,0.3861349677,0.0185913488
4364.55584261,0.4330569015,0.0193827945
4365.05579401,0.4263829367,0.0194075963
4365.55574666,0.386537091,0.0187004935
4366.05569869,0.3902350784,0.0196126945
4366.55565008,0.3656852676,0.0187959797
4367.05560274,0.4384097457,0.0194340907
4367.55555476,0.3563965185,0.0191299093
4368.05550742,0.4124990811,0.0194849761
4368.55545882,0.3693660559,0.0193638965
4369.05541084,0.3648126309,0.0190755416
4369.55536287,0.3794145085,0.0187061639
4370.05531552,0.3866790369,0.0191037437
4370.55526629,0.3888640156,0.0183418744
4371.05521957,0.3716131131,0.0182412849
4371.55517097,0.3832573886,0.0186639696
4372.05512362,0.4087739071,0.0192854494
4372.55507502,0.3801310374,0.0188880796
4373.05502705,0.4226055018,0.0191774996
4373.5549797,0.4082647279,0.0185151561
4374.0549311,0.3880587568,0.019626939
4374.55488312,0.4103564381,0.019595364
4375.05483578,0.4231511502,0.0183573143
4375.5547878,0.443749623,0.0198340822
4376.05473983,0.4409741774,0.0195179343
4376.55469186,0.4080334925,0.0192034673
4377.05464325,0.4173935585,0.0201359532
4377.55459591,0.4281374199,0.0201902393
4378.05454919,0.452046983,0.0201419258
4378.55449996,0.4739342448,0.0202804758
4379.05445198,0.4306655958,0.0192198686
4379.55440401,0.4201833206,0.0192262276
4380.05435667,0.4453916566,0.0199433727
4380.55430806,0.3904421661,0.0191268435
4381.05426009,0.4335402571,0.0197565565
4381.55421274,0.4273525475,0.0186680976
4382.05416477,0.4068653406,0.0191466124
4382.55411554,0.4705957732,0.0202328049
4383.05406882,0.4285998491,0.0195206163
4383.55402147,0.4152251273,0.0188527436
4384.05397287,0.414365644,0.0191964803
4384.5539249,0.3954940047,0.0188764153
4385.05387692,0.3839154117,0.0189792264
4385.55382895,0.4105370599,0.0196254787
4386.0537816,0.4406926734,0.0197384196
4386.55373363,0.4051780987,0.0187308433
4387.05368502,0.4146907921,0.0190543765
4387.55363705,0.4079145201,0.0193314645
4388.05358971,0.3946209399,0.0191397521
4388.5535411,0.4291603993,0.0201733188
4389.0534925,0.4357178321,0.0203117988
4389.55344515,0.3894430576,0.0193181049
4390.05339844,0.4174533225,0.0182040354
4390.5533492,0.388432858,0.0187075769
4391.05330186,0.3887100002,0.0194798875
4391.55325389,0.4118466873,0.0194579987
4392.05320591,0.3973750576,0.0193799019
4392.55315731,0.463313984,0.0199469454
4393.05311059,0.4337562285,0.0194579082
4393.55306199,0.4206970176,0.0187451387
4394.05301401,0.4171278403,0.019197597
4394.55296604,0.3949243505,0.0195627422
4395.05291806,0.406868557,0.0189640603
4395.55287072,0.3956642618,0.0189704513
4396.05282212,0.4335897648,0.0196292012
4396.55277414,0.3877422291,0.0186943348
4397.05272617,0.4290435576,0.019082756
4397.55267882,0.4333746375,0.0185656575
4398.05262959,0.3904469674,0.018415041
4398.55258287,0.4114023335,0.0194481098
4399.05253427,0.3953227791,0.0185072112
4399.55248693,0.4289248639,0.0191388773
4400.05243832,0.4329728451,0.0197130655
4400.55239098,0.4421606344,0.0197580868
4401.052343,0.3987312966,0.0187238211
4401.55229503,0.4158901789,0.019566365
4402.05224768,0.4212235521,0.0191017674
4402.55219908,0.4557780109,0.0199632953
4403.05215111,0.4296933747,0.0199245742
4403.55210376,0.4223739349,0.020416872
4404.05205516,0.4375579972,0.0194570845
4404.55200655,0.4558925226,0.0190996373
4405.05195984,0.424679285,0.0194871385
4405.55191249,0.44579166,0.0184329239
4406.05186326,0.396867876,0.0192405142
4406.55181529,0.4192907395,0.0191984172
4407.05176794,0.3695646658,0.0188148881
4407.55171997,0.4296337451,0.0192993303
4408.05167136,0.4430073337,0.019822785
4408.55162465,0.4148365179,0.0193672701
4411.1343763,0.4434137642,0.0198312478
4411.6343277,0.3775478326,0.019050253
4412.13428098,0.3891968424,0.0187871706
4412.63423238,0.4177673161,0.0183863542
4413.1341844,0.4369396531,0.0197421731
4413.63413643,0.4141302256,0.0198837726
4414.13408908,0.4218752357,0.0187627115
4414.63403985,0.4167901644,0.0200539564
4415.13399314,0.3781943918,0.019772896
4415.63394579,0.3824623963,0.018778518
4416.13389719,0.3991963257,0.0196579284
4416.63384858,0.416223104,0.0197024679
4417.13380124,0.420156379,0.0184207005
4417.63375326,0.4151799045,0.0186471844
4418.13370466,0.4096160353,0.018892003
4418.63365669,0.4168688822,0.0198342338
4419.13360934,0.4048924158,0.0189089328
4419.63356137,0.3919526945,0.0186917742
4420.13351339,0.4269188376,0.0189198458
4420.63346542,0.4047924922,0.0191715585
4421.13341682,0.3955756495,0.0195089741
4421.63336947,0.4010266456,0.0193615459
4422.13332275,0.4095904908,0.0191868164
4422.63327352,0.3885758415,0.0197826224
4423.13322555,0.4395588005,0.0195266856
4423.6331782,0.396119103,0.0194477696
4424.13313023,0.4152265862,0.0196244532
4424.63308162,0.4076383655,0.0191994509
4425.13303428,0.4256255807,0.0193189703
4425.6329863,0.393268664,0.019625777
4426.1329377,0.4167480657,0.01945732
4426.6328891,0.448989266,0.0202990347
4427.13284238,0.4256267023,0.0190695378
4427.63279504,0.4269874665,0.0192171812
4428.1327458,0.4041767821,0.019279582
4428.63269846,0.4220657471,0.0191243165
4429.13265048,0.4150027078,0.0188803091
4429.63260251,0.4150701503,0.0201754186
4430.13255391,0.4300399935,0.0192272523
4430.63250719,0.4511671548,0.0191326664
4431.13245859,0.3928992233,0.0190577208
4431.63241124,0.4221795761,0.0193699826
4432.13236264,0.4207384065,0.0186357589
4432.63231466,0.3936370692,0.019093644
4433.13226732,0.4654718091,0.020184483
4433.63221872,0.4006154305,0.01839809
4434.13217074,0.429532243,0.0196232993
4434.63212277,0.4174551559,0.0189888696
4435.13207542,0.4175549044,0.0196662571
4435.63202745,0.4259438505,0.0193061075
4436.13197947,0.403236023,0.0196378434
4436.63193087,0.4171857341,0.0193957584
4437.13188352,0.3966974494,0.019243153
4437.63183555,0.415229504,0.0193840771
4438.13178758,0.4287026371,0.0192528153
4438.6317396,0.4411737011,0.0200372237
4439.13169163,0.4161371977,0.0193852269
4439.63164428,0.4409470647,0.0193370875
4440.13159568,0.4370928134,0.0193471808
4440.6315477,0.3928281372,0.0191993611
4441.13150036,0.4333780635,0.0191054489
4441.63145238,0.4362187174,0.0193513205
4442.13140315,0.3941494694,0.0189146022
4442.63135644,0.3953189596,0.0188879873
4443.13130909,0.4258716486,0.0192517464
4443.63125986,0.4406175844,0.0190982373
4444.13121188,0.4798897187,0.0201561578
4444.63116454,0.4093405265,0.0188966403
4445.13111656,0.4558292574,0.0202080875
4445.63106796,0.4127770783,0.0190241016
4446.13102125,0.4451260994,0.0202264136
4446.63097264,0.421522609,0.0196698719
4447.13092467,0.4360149239,0.0202687456
4447.63087669,0.4046833512,0.0194668924
4448.13082872,0.4121557396,0.019451764
4448.63078012,0.4236759184,0.019729165
4449.13073277,0.4060088961,0.0188017808
4449.6306848,0.4378574976,0.020736913
4450.13063682,0.4216374026,0.0187234114
4450.63058948,0.4247109932,0.0193594912
4451.1305415,0.3873698137,0.0191021022
4451.63049353,0.3902097143,0.0188658478
4452.13044492,0.4155421899,0.019324762
4452.63039821,0.4486892453,0.0196948495
4453.13034961,0.439647611,0.0188491852
4453.630301,0.434633789,0.0196746731
4454.13025366,0.4296767681,0.0190387347
4454.63020568,0.4479859103,0.0195483078
4455.13015834,0.4544520153,0.019639295
4455.63010973,0.4193960839,0.0188670172
4456.13006176,0.4416649524,0.0187497216
4456.63001378,0.3971144095,0.0194928566
4457.12996644,0.439607451,0.0200045808
4457.62991721,0.441308576,0.0193177014
4458.12987049,0.40261101,0.019130488
4458.62982189,0.4401035299,0.0191222299
4459.12977454,0.3720373649,0.0185537085
4459.62972594,0.3923708711,0.0182212764
4460.12967859,0.4066627584,0.0195634033
4460.62963062,0.4197218614,0.0193700579
4463.166387,0.3803641672,0.0193042707
4463.66633966,0.4080840304,0.0198354281
4464.16629105,0.4433230247,0.0202483518
4464.66624308,0.4242762374,0.0192768803
4465.16619573,0.4024285731,0.01927567
4465.66614713,0.4006207088,0.0198392463
4466.16609916,0.4287640205,0.0197425785
4466.66605181,0.3876393876,0.0189330713
4467.16600384,0.4358154366,0.0193804347
4467.6659546,0.4447294276,0.019464431
4468.16590789,0.4183838844,0.0189903976
4468.66585928,0.4390062619,0.019563167
4469.16581194,0.4391385455,0.0190306052
4469.66576334,0.383083385,0.0188795705
4470.16571599,0.399450972,0.0187319247
4470.66566802,0.4279742402,0.0195033828
4471.16561941,0.4844348502,0.0199973917
4471.6655727,0.4321711366,0.019140381
4472.16552409,0.385996951,0.0185897735
4472.66547612,0.4368959029,0.0192870057
4473.16542877,0.4225331235,0.0195973369
4473.66538017,0.4293670232,0.0188237166
4474.16533157,0.3861448037,0.019023107
4474.66528485,0.3945245907,0.0189711154
4475.1652375,0.3720965177,0.0189722806
4475.66518827,0.3599227904,0.0193276655
4476.16514093,0.4087904239,0.0192046416
4476.66509295,0.3903207802,0.0188268165
4477.16504498,0.4211380933,0.01945912
4477.66499638,0.3955217968,0.0199321356
4478.16494966,0.4142884906,0.0194729648
4478.66490106,0.397339457,0.019395259
4479.16485308,0.386709946,0.0192909751
4479.66480511,0.4152265862,0.0192914912
4480.16475713,0.4119740437,0.0190412055
4480.66470853,0.4119136169,0.0199763463
4481.16466118,0.3914118628,0.0187033215
4481.66461321,0.4093070897,0.0192736395
4482.16456524,0.4505742983,0.0199851843
4482.66451789,0.4030713587,0.0193360626
4483.16446866,0.3839882577,0.019377779
4483.66442194,0.3924587655,0.0190465458
4484.16437334,0.4267999819,0.0193878879
4484.66432599,0.4288792792,0.019115559
4485.16427739,0.4345108772,0.020170609
4485.66422942,0.4087932965,0.0196995884
4486.16418207,0.4333974779,0.0196971114
4486.6641341,0.3916567271,0.0196127111
4487.16408549,0.4001420702,0.0186898363
4487.66403815,0.4139847479,0.0197687199
4488.16399017,0.4031071188,0.0192021131
4488.6639422,0.3697127191,0.0186853471
4489.16389422,0.4171274739,0.0185902284
4489.66384562,0.4073820781,0.0195543118
4490.1637989,0.4236606608,0.0196544254
4490.66375156,0.4081460465,0.0191031422
4491.16370233,0.4298862838,0.0199340355
4491.66365435,0.4531832144,0.0201453362
4492.16360701,0.4187934735,0.0186150211
4492.66355903,0.4103449041,0.0190279965
4493.16351043,0.3947051779,0.0185234903
4493.66346371,0.3983836676,0.0184826606
4494.16341511,0.4049695979,0.0191042757
4494.66336714,0.356132405,0.0179013595
4495.1633179,0.3922144332,0.0185269045
4495.66327119,0.4436089365,0.0188578009
4496.16322258,0.4133053173,0.0193064931
4496.66317461,0.4281814213,0.0197299739
4497.16312726,0.3850920802,0.0188572914
4497.66307929,0.3860837567,0.0188700189
4498.16303132,0.4022338529,0.018874721
4498.66298334,0.4010914645,0.0195664679
4499.162936,0.3404292255,0.0185879748
4499.66288739,0.3941761283,0.0184631287
4500.16284068,0.4025512493,0.0186369073
4500.66279144,0.3941989802,0.0185753822
4501.16274347,0.4087645719,0.019459303
4501.66269612,0.4335832904,0.0187669229
4502.16264815,0.4410613369,0.0195712796
4502.66259955,0.4278475746,0.020272773
4503.16255157,0.3755418726,0.0183706143
4503.66250423,0.4144581013,0.0192838231
4504.16245625,0.3966601675,0.0197706631
4504.66240702,0.4257123239,0.0189432048
4505.16235968,0.4036091565,0.0195468005
4505.66231296,0.4311587797,0.0193887196
4506.16226436,0.3903687814,0.0190063027
4506.66221638,0.4106694222,0.0194884798
4507.16216841,0.3849490262,0.0184753132
4507.66212043,0.3935966176,0.0184467073
4508.16207183,0.377773737,0.0185109988
4508.66202448,0.4024239779,0.0194075947
4509.16197651,0.3892033377,0.0182214813
4509.66192916,0.4080180815,0.018506811
4510.16188056,0.4085294649,0.0187004449
4510.66183259,0.4244957968,0.0190175964
4511.16178524,0.3896476714,0.0193943578
4511.66173664,0.4104768438,0.0193690396
4512.16168866,0.3695403206,0.0190604577
4512.66164069,0.4280449187,0.0186341791
4515.25739205,0.4344944661,0.0196819282
4515.75734408,0.4260448788,0.0189174375
